site,date,water_temperature,ph_standard_units,Average_dissolved_oxygen_dis,conductivity,Nitrate,Phosphate,watershed,waterbody
5303335,2019-01-11,5.0,7.5,11.3,,,,Bear Creek,Bear Creek
5303335,2019-02-09,17.5,8.0,8.6,,,,Bear Creek,Bear Creek
5303335,2019-03-07,18.5,8.0,7.7,,,,Bear Creek,Bear Creek
5303335,2019-04-28,9.0,7.5,9.4,,,,Bear Creek,Bear Creek
5303335,2019-05-08,13.0,7.5,8.4,,,,Bear Creek,Bear Creek
5303335,2019-07-03,18.5,8.0,7.7,,,,Bear Creek,Bear Creek
5303335,2019-08-05,13.0,7.5,8.4,,,,Bear Creek,Bear Creek
5303335,2019-09-02,17.5,8.0,8.6,,,,Bear Creek,Bear Creek
5303335,2019-09-23,14.0,7.0,8.7,,,,Bear Creek,Bear Creek
5303335,2019-11-01,5.0,7.5,11.3,,,,Bear Creek,Bear Creek
5303335,2019-11-30,2.5,7.5,12.7,,,,Bear Creek,Bear Creek
5303335,2019-12-26,5.0,7.0,11.7,,,,Bear Creek,Bear Creek
5303335,2020-01-03,6.0,7.5,11.1,,,,Bear Creek,Bear Creek
5303335,2020-01-30,7.0,7.0,11.0,,,,Bear Creek,Bear Creek
5303335,2020-08-30,14.0,7.5,7.9,,,,Bear Creek,Bear Creek
5303335,2021-01-07,18.0,7.5,8.0,,,,Bear Creek,Bear Creek
5303335,2021-02-05,11.5,7.0,9.4,,,,Bear Creek,Bear Creek
5303335,2021-03-10,12.0,7.5,9.3,,,,Bear Creek,Bear Creek
5303335,2021-05-12,6.0,7.0,10.8,,,,Bear Creek,Bear Creek
5303335,2021-07-30,20.0,7.5,7.5,,,,Bear Creek,Bear Creek
5303335,2021-08-29,15.0,7.5,8.4,,,,Bear Creek,Bear Creek
5303335,2021-10-31,8.5,7.0,10.0,,,,Bear Creek,Bear Creek
5303335,2022-01-10,13.0,7.5,9.5,,,,Bear Creek,Bear Creek
5303335,2022-02-13,5.0,7.5,11.2,,,,Bear Creek,Bear Creek
5303335,2022-03-26,10.0,7.0,10.0,,,,Bear Creek,Bear Creek
5303335,2022-04-30,13.0,7.0,9.9,,,,Bear Creek,Bear Creek
5303335,2022-05-06,15.0,7.0,8.2,,,,Bear Creek,Bear Creek
5303335,2022-07-31,22.0,7.5,7.1,,,,Bear Creek,Bear Creek
5303335,2022-09-01,3.5,7.0,11.7,,,,Bear Creek,Bear Creek
5303335,2022-10-07,18.0,7.0,8.5,,,,Bear Creek,Bear Creek
5303335,2022-11-12,5.0,7.0,11.4,,,,Bear Creek,Bear Creek
5303335,2022-12-11,5.0,7.5,11.5,,,,Bear Creek,Bear Creek
5303335,2023-01-22,5.0,7.0,11.8,,,,Bear Creek,Bear Creek
5303335,2023-02-22,4.5,7.0,14.7,,,,Bear Creek,Bear Creek
5303335,2023-05-31,7.0,7.0,10.3,,,,Bear Creek,Bear Creek
5303335,2023-06-08,17.5,7.5,7.9,,,,Bear Creek,Bear Creek
5303335,2023-07-05,8.0,7.5,9.8,,,,Bear Creek,Bear Creek
5303335,2023-07-09,17.0,7.5,7.6,158.0,,,Bear Creek,Bear Creek
5303335,2023-08-05,19.0,8.0,7.5,166.0,,,Bear Creek,Bear Creek
5303335,2023-09-02,17.0,8.0,7.7,169.0,,,Bear Creek,Bear Creek
5303335,2023-10-01,11.0,7.5,8.2,142.0,,,Bear Creek,Bear Creek
5303335,2023-11-12,9.0,7.0,9.2,132.0,,,Bear Creek,Bear Creek
5303335,2023-12-16,5.0,7.0,10.9,115.0,,,Bear Creek,Bear Creek
5303335,2024-02-10,5.0,7.0,9.9,120.0,,,Bear Creek,Bear Creek
5303335,2024-03-09,6.0,7.0,10.1,124.0,,,Bear Creek,Bear Creek
5303335,2024-04-15,8.0,7.5,10.0,134.0,,,Bear Creek,Bear Creek
5303335,2024-06-12,15.0,7.5,9.4,145.0,,,Bear Creek,Bear Creek
5303335,2024-07-19,20.0,7.5,8.3,165.0,,,Bear Creek,Bear Creek
5303335,2024-09-08,,7.5,8.5,168.0,,,Bear Creek,Bear Creek
5303335,2024-10-12,12.0,7.0,9.2,163.0,,,Bear Creek,Bear Creek
5303335,2024-11-23,7.0,7.0,9.3,129.0,,,Bear Creek,Bear Creek
5303335,2024-12-28,5.0,7.5,9.3,101.0,,,Bear Creek,Bear Creek
5303335,2025-01-26,0.0,8.0,12.3,147.0,,,Bear Creek,Bear Creek
5303335,2025-03-09,6.0,8.0,10.1,140.0,,,Bear Creek,Bear Creek
5303335,2025-04-12,7.0,7.5,9.7,119.0,,,Bear Creek,Bear Creek
5303335,2025-05-24,10.0,7.5,9.0,,,,Bear Creek,Bear Creek
5303335,2025-07-12,15.0,8.0,8.1,,,,Bear Creek,Bear Creek
5303336,2020-02-20,9.0,8.5,9.0,,,,Green River,Riverton Creek
5303337,2020-02-20,7.0,6.5,8.8,,,,Green River,Duwamish River
5303338,2019-10-26,11.0,7.1,4.7,,,,Green River,Springbrook Creek
5303338,2019-12-22,,,,,,,Green River,Springbrook Creek
5303338,2020-01-25,8.5,7.0,6.2,,,,Green River,Springbrook Creek
5303338,2020-02-23,7.6,7.0,6.9,,,,Green River,Springbrook Creek
5303338,2020-03-30,9.7,7.1,8.4,,,,Green River,Springbrook Creek
5303339,2019-09-28,13.6,7.0,5.0,,,,Green River,Springbrook Creek
5303339,2019-10-26,10.9,7.0,5.2,,,,Green River,Springbrook Creek
5303339,2020-01-25,8.6,7.0,9.3,,,,Green River,Springbrook Creek
5303339,2020-02-23,7.1,7.2,8.1,,,,Green River,Springbrook Creek
5303339,2020-03-30,9.4,7.4,9.6,,,,Green River,Springbrook Creek
5303340,2019-10-26,10.6,7.2,4.1,,,,Green River,Springbrook Creek
5303340,2019-12-22,8.1,6.9,9.6,,,,Green River,Springbrook Creek
5303340,2020-01-25,8.6,6.0,10.0,,,,Green River,Springbrook Creek
5303340,2020-02-23,7.2,7.0,9.1,,,,Green River,Springbrook Creek
5303340,2020-03-30,8.3,7.0,10.6,,,,Green River,Springbrook Creek
5303341,2019-09-28,11.2,7.7,11.3,,,,Green River,Springbrook Creek
5303341,2019-10-26,10.3,7.5,11.4,,,,Green River,Springbrook Creek
5303341,2020-01-25,9.4,7.3,11.9,,,,Green River,Springbrook Creek
5303341,2020-02-23,8.6,7.5,12.2,,,,Green River,Springbrook Creek
5303341,2020-03-30,9.4,7.3,11.9,,,,Green River,Springbrook Creek
5303343,2019-10-26,10.0,7.4,9.0,,,,Green River,Mill Creek
5303343,2019-12-22,8.0,6.9,11.6,,,,Green River,Mill Creek
5303343,2020-01-25,8.3,7.0,11.4,,,,Green River,Mill Creek
5303343,2020-02-23,7.0,7.2,11.7,,,,Green River,Mill Creek
5303343,2020-03-30,8.6,7.1,10.3,,,,Green River,Mill Creek
5303344,2019-09-28,12.0,7.4,11.2,,,,Green River,Mill Creek
5303344,2019-10-26,9.5,7.5,11.2,,,,Green River,Mill Creek
5303344,2020-01-25,8.2,7.0,12.3,,,,Green River,Mill Creek
5303344,2020-02-23,6.3,7.2,12.6,,,,Green River,Mill Creek
5303344,2020-03-30,8.6,7.2,12.1,,,,Green River,Mill Creek
5303345,2019-10-26,10.0,7.0,1.9,,,,Green River,Panther Creek
5303345,2019-12-22,,,,,,,Green River,Panther Creek
5303345,2020-01-25,8.4,6.9,4.7,,,,Green River,Panther Creek
5303345,2020-02-23,6.4,6.7,7.9,,,,Green River,Panther Creek
5303345,2020-03-30,9.5,6.9,6.9,,,,Green River,Panther Creek
5303346,2020-03-03,8.0,8.5,10.8,,,,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2020-04-07,9.8,7.5,10.0,,,,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2020-05-07,16.0,6.5,9.7,,,,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2020-06-10,18.0,8.0,9.1,,,,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2020-07-10,18.0,7.5,8.2,,,,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2020-08-04,19.5,8.0,7.7,,,,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2020-09-01,18.0,7.5,8.2,,,,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2020-09-10,18.0,7.5,8.2,,,,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2020-09-15,19.0,8.0,5.6,,,,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2020-10-06,15.0,7.5,8.1,,,,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2020-10-16,15.0,7.5,8.1,,,,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2020-11-06,10.0,7.5,9.4,,,,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2020-11-22,8.0,7.5,10.2,,,,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2020-12-04,7.25,8.0,10.2,,,,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2020-12-22,7.0,7.5,10.6,,,,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2021-01-04,8.0,7.0,10.0,,,,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2021-01-19,7.0,7.5,10.7,,,,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2021-02-02,8.0,7.5,10.3,,,,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2021-02-17,4.0,7.5,13.0,,,,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2021-03-03,7.0,8.0,11.3,,,,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2021-03-04,12.0,7.5,9.1,,,,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2021-03-15,5.0,8.5,12.8,,,,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2021-03-16,5.0,8.5,12.8,,,,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2021-04-06,11.0,8.5,10.9,,,,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2021-04-20,14.0,8.5,10.45,,,,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2021-05-04,12.0,7.5,9.1,,,,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2021-05-18,12.0,8.0,8.95,,,,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2021-06-01,14.0,8.0,8.35,,,,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2021-06-16,15.0,8.0,8.3,,,,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2021-07-07,16.0,8.0,7.8,,,,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2021-08-02,17.0,8.0,7.85,,,,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2021-08-18,16.0,8.5,7.699999999999999,,,,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2021-09-05,15.0,8.0,8.55,,,,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2021-10-06,14.0,8.0,9.7,,,,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2021-10-20,12.0,7.5,9.3,,,,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2021-11-02,10.0,7.0,8.850000000000001,,,,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2021-11-16,9.0,7.0,10.4,,,,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2021-11-30,10.0,7.5,9.6,,,,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2021-12-07,8.0,7.5,10.0,,,,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2021-12-21,5.0,7.0,11.5,,,,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2022-01-04,4.0,7.5,11.6,,,,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2022-02-01,5.0,8.0,11.4,,,,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2022-02-15,7.0,8.5,12.1,,,,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2022-03-01,,,,,,,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2022-03-08,7.0,8.5,10.5,,,,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2022-03-22,8.0,7.5,10.1,,,,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2022-04-05,7.0,7.5,11.0,,,,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2022-04-21,9.0,7.5,11.0,,,,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2022-05-17,10.0,8.0,9.1,,,,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2022-06-21,13.0,7.0,8.8,,,,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2022-07-19,14.0,7.5,8.4,,,,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2022-07-21,15.0,7.0,,,,,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2022-08-08,15.0,7.5,8.5,,1.0,,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2022-08-23,,8.0,8.6,,,,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2022-09-06,13.0,8.0,8.7,,1.0,,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2022-09-21,12.0,8.0,10.0,,1.0,,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2022-10-07,11.0,8.0,9.1,,0.25,,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2022-10-27,10.0,8.0,9.0,,0.25,,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2022-11-10,6.0,8.0,10.1,,0.2,,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2022-11-30,5.0,7.0,11.3,,2.0,0.2,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2022-12-07,5.0,6.5,10.3,,0.25,,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2022-12-30,6.0,7.0,11.1,,1.5,0.6,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2023-01-12,6.0,7.5,9.1,,0.25,,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2023-01-21,7.0,8.0,11.0,,0.6,0.2,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2023-02-07,5.0,7.5,9.5,,0.25,,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2023-02-22,5.0,8.5,12.5,,0.2,0.2,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2023-03-05,5.0,7.5,10.4,,0.25,,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2023-03-21,8.0,8.0,11.9,,0.4,0.2,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2023-04-04,6.0,7.5,10.2,,0.25,,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2023-04-18,8.0,8.0,11.3,,,,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2023-05-07,11.0,7.5,8.7,,0.25,,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2023-06-07,15.0,7.5,6.7,,0.5,,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2023-06-20,12.0,8.0,8.9,,0.3,1.0,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2023-07-03,14.0,8.0,7.3,,0.5,,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2023-07-19,15.0,8.5,8.3,,0.2,0.2,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2023-08-02,13.0,8.0,7.9,,0.5,,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2023-08-16,17.0,8.0,8.0,,0.4,0.2,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2023-09-08,14.0,8.0,7.4,,0.5,,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2023-09-19,,8.0,8.9,,0.2,0.2,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2023-10-05,12.0,8.0,7.4,,0.25,0.2,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2023-10-18,13.0,8.0,8.6,,0.4,0.2,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2023-11-07,10.0,7.0,7.6,,2.5,0.2,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2023-11-24,5.0,7.0,10.4,,0.2,0.6,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2023-12-07,8.0,7.0,9.3,,0.6,0.2,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2023-12-19,7.0,7.0,9.3,,0.2,1.0,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2024-01-06,5.0,7.0,9.5,,0.4,0.2,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2024-01-22,5.5,7.0,10.5,,0.7,0.2,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2024-02-08,7.0,7.5,9.2,,0.4,0.2,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2024-02-21,8.0,8.0,11.1,,0.2,0.2,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2024-03-06,5.0,7.5,10.3,,0.5,0.2,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2024-03-19,9.0,8.0,10.4,,0.3,0.2,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2024-04-08,9.0,7.5,10.9,,0.2,0.2,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2024-04-21,11.0,8.5,9.0,,0.2,0.2,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2024-05-04,10.0,8.0,8.5,,0.4,0.2,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2024-06-04,12.0,8.0,8.6,,0.2,0.2,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2024-06-20,13.0,7.5,8.7,,0.2,1.0,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2024-07-03,15.0,7.5,6.8,,0.2,0.2,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2024-07-18,15.0,8.0,8.4,,0.3,0.2,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2024-08-02,16.0,8.0,7.1,,0.2,0.2,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2024-08-23,14.5,8.0,8.5,,,,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2024-09-05,15.0,8.0,7.5,,0.2,0.2,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2024-09-24,13.0,8.0,8.6,,0.3,0.1,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2024-10-03,10.0,7.5,9.1,,0.2,0.1,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2024-10-15,11.0,8.0,8.3,,0.2,0.2,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2024-11-03,9.0,8.0,7.9,,0.2,0.2,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2024-11-19,7.0,7.0,10.0,,0.3,0.2,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2024-12-06,5.0,7.5,9.0,,0.2,0.2,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2024-12-18,8.0,7.0,10.1,,,,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2025-01-02,6.0,7.5,8.9,,0.2,0.2,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2025-01-21,2.0,8.0,12.2,,0.2,0.2,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2025-02-02,3.0,7.5,10.5,,0.2,0.2,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2025-02-18,5.5,8.0,11.6,,0.4,0.2,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2025-03-02,7.0,7.5,9.9,,0.2,0.2,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2025-03-25,10.0,6.5,9.7,,0.3,0.2,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2025-05-05,11.0,7.5,8.5,,0.2,0.2,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2025-05-14,9.0,7.5,9.4,,0.4,0.2,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2025-05-20,11.0,7.5,8.8,,0.2,0.2,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2025-08-03,14.0,7.0,8.1,,0.2,0.2,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2025-08-27,16.0,8.14,7.8,,0.2,0.2,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2025-10-15,12.0,8.0,9.9,,,,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2025-10-25,10.0,7.8,9.3,,0.2,0.2,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2025-11-19,8.5,7.95,8.5,,0.4,0.2,Miller Creek-Frontal East Passage,McSorley Creek
5303346,2026-01-04,7.0,7.0,8.5,,0.2,0.2,Miller Creek-Frontal East Passage,McSorley Creek
5303348,2020-11-01,,,,,,,Green River,Puget Creek
5303348,2020-12-17,9.5,7.0,4.3,,,,Green River,Puget Creek
5303348,2021-01-29,8.0,7.0,6.0,,,,Green River,Puget Creek
5303348,2021-02-28,8.0,7.0,8.5,,,,Green River,Puget Creek
5303348,2021-03-20,10.0,7.0,9.7,,,,Green River,Puget Creek
5303348,2021-04-03,9.0,7.0,6.7,,,,Green River,Puget Creek
5303348,2021-04-14,10.0,7.0,8.1,,,,Green River,Puget Creek
5303348,2021-05-01,,,,,,,Green River,Puget Creek
5303349,2020-11-14,10.0,8.0,9.7,,,,Green River,Puget Creek
5303349,2021-03-13,8.0,8.0,10.5,,,,Green River,Puget Creek
5303349,2021-11-21,9.0,8.0,10.5,,,,Green River,Puget Creek
5303350,2021-01-18,12.0,7.0,10.2,,,,Green River,Puget Creek Trib A
5303350,2021-02-27,6.0,8.0,10.5,,,,Green River,Puget Creek Trib A
5303350,2021-03-13,6.0,8.0,10.5,,,,Green River,Puget Creek Trib A
5303350,2021-03-27,8.0,8.0,10.4,,,,Green River,Puget Creek Trib A
5303350,2021-11-21,9.0,8.0,9.1,,,,Green River,Puget Creek Trib A
5303350,2022-01-22,6.0,8.0,10.6,,,,Green River,Puget Creek Trib A
5303351,2021-03-13,7.0,8.0,10.45,,,,Green River,Puget Creek
5303351,2021-11-21,9.0,8.0,9.1,,,,Green River,Puget Creek
5303352,2021-08-13,17.0,6.0,8.0,,,,Lake Washington-Sammamish River,Firwood Creek
5303352,2021-09-10,15.0,7.0,9.9,,,,Lake Washington-Sammamish River,Firwood Creek
5303352,2021-11-20,9.0,7.0,8.1,,,,Lake Washington-Sammamish River,Firwood Creek
5303352,2022-02-21,8.0,7.0,10.0,,,,Lake Washington-Sammamish River,Firwood Creek
5303352,2022-04-02,11.0,7.0,9.0,,,,Lake Washington-Sammamish River,Firwood Creek
5303352,2022-08-28,16.0,7.0,7.6,,,,Lake Washington-Sammamish River,Firwood Creek
5303353,2021-08-09,17.0,8.0,8.2,,,,Lake Washington-Sammamish River,Forbes Creek
5303353,2021-09-14,15.0,8.0,8.4,,,,Lake Washington-Sammamish River,Forbes Creek
5303353,2021-10-08,10.5,8.5,10.8,,,,Lake Washington-Sammamish River,Forbes Creek
5303353,2021-11-13,10.0,7.5,8.3,,,,Lake Washington-Sammamish River,Forbes Creek
5303353,2021-12-19,5.0,7.0,10.5,,,,Lake Washington-Sammamish River,Forbes Creek
5303353,2022-01-16,6.0,7.5,10.8,,,,Lake Washington-Sammamish River,Forbes Creek
5303353,2022-02-06,5.0,7.0,10.9,,,,Lake Washington-Sammamish River,Forbes Creek
5303353,2022-03-20,6.0,7.0,9.3,,,,Lake Washington-Sammamish River,Forbes Creek
5303353,2022-04-23,11.0,8.0,10.0,,,,Lake Washington-Sammamish River,Forbes Creek
5303353,2022-05-28,14.0,8.0,8.7,,,,Lake Washington-Sammamish River,Forbes Creek
5303353,2022-06-16,14.0,7.5,8.7,,,,Lake Washington-Sammamish River,Forbes Creek
5303353,2022-07-17,14.5,8.0,8.5,,,,Lake Washington-Sammamish River,Forbes Creek
5303353,2022-08-11,17.0,8.5,8.1,,,,Lake Washington-Sammamish River,Forbes Creek
5303353,2022-09-10,14.0,8.0,8.6,,,,Lake Washington-Sammamish River,Forbes Creek
5303353,2022-10-09,14.0,8.0,8.6,,,,Lake Washington-Sammamish River,Forbes Creek
5303353,2022-10-23,9.5,7.5,9.4,,,,Lake Washington-Sammamish River,Forbes Creek
5303353,2022-11-08,17.0,8.5,8.1,,,,Lake Washington-Sammamish River,Forbes Creek
5303353,2022-11-13,5.5,7.5,11.0,,,,Lake Washington-Sammamish River,Forbes Creek
5303353,2022-12-29,5.5,7.0,10.7,,,,Lake Washington-Sammamish River,Forbes Creek
5303353,2023-01-21,5.0,8.0,11.3,,,,Lake Washington-Sammamish River,Forbes Creek
5303353,2023-02-25,2.0,7.5,12.2,,,,Lake Washington-Sammamish River,Forbes Creek
5303353,2023-03-19,8.0,8.0,10.6,,,,Lake Washington-Sammamish River,Forbes Creek
5303353,2023-04-22,9.0,7.5,10.2,,,,Lake Washington-Sammamish River,Forbes Creek
5303353,2023-05-21,14.0,8.0,8.7,,,,Lake Washington-Sammamish River,Forbes Creek
5303353,2023-06-26,16.0,8.0,8.1,,,,Lake Washington-Sammamish River,Forbes Creek
5303354,2021-07-11,15.0,,7.7,,,,Lake Washington-Sammamish River,Juanita Creek Kingsgate Trib
5303354,2021-08-20,14.0,7.0,9.9,,,,Lake Washington-Sammamish River,Juanita Creek Kingsgate Trib
5303354,2021-09-16,14.0,7.0,7.3,,,,Lake Washington-Sammamish River,Juanita Creek Kingsgate Trib
5303354,2021-10-09,11.0,7.0,7.1,,,,Lake Washington-Sammamish River,Juanita Creek Kingsgate Trib
5303354,2021-11-14,13.0,7.0,7.9,,,,Lake Washington-Sammamish River,Juanita Creek Kingsgate Trib
5303354,2021-12-19,8.0,7.0,8.3,,,,Lake Washington-Sammamish River,Juanita Creek Kingsgate Trib
5303354,2022-01-16,9.0,7.0,9.1,,,,Lake Washington-Sammamish River,Juanita Creek Kingsgate Trib
5303354,2022-02-06,9.0,7.0,9.7,,,,Lake Washington-Sammamish River,Juanita Creek Kingsgate Trib
5303354,2022-03-20,9.0,7.0,9.0,,,,Lake Washington-Sammamish River,Juanita Creek Kingsgate Trib
5303354,2022-04-24,10.0,7.0,9.3,,,,Lake Washington-Sammamish River,Juanita Creek Kingsgate Trib
5303354,2022-05-28,11.0,7.0,7.9,,,,Lake Washington-Sammamish River,Juanita Creek Kingsgate Trib
5303354,2022-06-16,14.0,7.0,7.8,,,,Lake Washington-Sammamish River,Juanita Creek Kingsgate Trib
5303354,2022-07-17,13.0,7.0,8.1,,,,Lake Washington-Sammamish River,Juanita Creek Kingsgate Trib
5303354,2022-08-10,14.0,7.0,8.0,,,,Lake Washington-Sammamish River,Juanita Creek Kingsgate Trib
5303354,2022-09-10,14.0,7.5,7.9,,,,Lake Washington-Sammamish River,Juanita Creek Kingsgate Trib
5303354,2022-10-08,14.0,7.0,8.0,,,,Lake Washington-Sammamish River,Juanita Creek Kingsgate Trib
5303354,2022-10-09,14.0,7.5,7.9,,,,Lake Washington-Sammamish River,Juanita Creek Kingsgate Trib
5303354,2022-10-23,12.0,7.0,7.9,,,,Lake Washington-Sammamish River,Juanita Creek Kingsgate Trib
5303354,2022-11-13,10.0,7.0,8.8,,,,Lake Washington-Sammamish River,Juanita Creek Kingsgate Trib
5303354,2022-12-29,9.0,7.0,8.5,,,,Lake Washington-Sammamish River,Juanita Creek Kingsgate Trib
5303354,2023-01-21,7.5,7.5,9.2,,,,Lake Washington-Sammamish River,Juanita Creek Kingsgate Trib
5303354,2023-02-25,7.5,7.0,9.7,,,,Lake Washington-Sammamish River,Juanita Creek Kingsgate Trib
5303354,2023-03-19,9.0,7.5,9.2,,,,Lake Washington-Sammamish River,Juanita Creek Kingsgate Trib
5303354,2023-04-22,10.0,7.0,9.0,,,,Lake Washington-Sammamish River,Juanita Creek Kingsgate Trib
5303354,2023-05-21,12.0,7.5,8.0,,,,Lake Washington-Sammamish River,Juanita Creek Kingsgate Trib
5303354,2023-06-27,14.0,7.0,7.9,,,,Lake Washington-Sammamish River,Juanita Creek Kingsgate Trib
